sale_id,transaction_id,employee_id,sale_date,quantity,discount
e0b8e2b1-06f4-4941-a160-caf78ce22d32,0a251674-6930-4e28-86a4-3ac9146fa02e,6a5afea2-a14a-4bd9-b267-b2764effac9d,2025-07-10 22:02:18.556463,1,0.2
402dffc9-40e0-400a-a535-829bfe7707ae,3a46dc8e-cd6d-45a1-a265-64b28cbe6c9c,ec7ebcae-44f5-424b-aaee-a567115c4a14,2025-01-03 21:27:35.760193,5,0.26
9354c75a-e321-47c4-bd6c-22500c8b8847,b0f084f6-8bb5-4150-8716-759f2af2d9ea,ed34c298-2acf-4773-a485-f4ce65a36218,2025-01-16 16:39:30.785905,10,0.19
bb53c6a4-45a5-44c8-8387-e5a73a892639,3e8c9920-fcfc-427a-87a6-f43ff9d0775b,d08757d4-b917-4982-b331-efae3b425cb5,2025-01-03 11:26:59.099214,2,0.1
f59191d0-dbca-4d4c-9534-ea6bb35d2bd0,fcb1b50b-213f-41f7-a9ed-1935e96ab11a,f2d28870-e9a2-42fb-8352-6b7f76c2e486,2025-02-26 15:46:48.088456,8,0.1
9e065083-b578-4dd2-ac3c-c84cf99014f6,bb8871ed-7c31-498a-a394-78e225079666,845c8e7f-953c-4c12-9a1d-a1f8159252a4,2025-06-09 14:52:20.512302,4,0.29
8b15f314-634d-4018-84ae-a3d50267d4e9,ac1de59d-8ee8-460f-ac3d-b306c9417e16,db5f3412-01d3-4651-afb0-fd95091e9630,2025-06-10 09:24:36.880419,3,0.24
32601357-3ae9-4578-86eb-983f48bc8228,ac8b55be-0a35-43e4-b1db-542f3b3a6046,8c5eb6a0-12e0-4a54-a773-3d727bc31ed3,2025-03-19 20:27:38.699079,10,0.15
dc31caff-ab07-47cd-a9ff-99aee9f89bff,8e869f80-d510-4f6f-a38c-2418fbf0addc,1c7bac94-0654-4342-9756-2b2384036bf4,2025-03-25 11:59:32.326084,2,0.15
b220e282-5b57-4e6c-a26f-1a27acd9d366,5817bed4-04bc-4897-b2f7-931182109480,5ed6c6c6-dd2e-4214-9209-74741b6bbfc3,2025-02-23 07:31:48.778905,7,0.07
b6df203b-08cf-4071-9fe3-117b83cc4aaf,7834ac26-67c2-4830-b55c-b0184522e46a,e5c5b227-4c53-4833-9ea6-e41117c486ef,2025-04-17 15:43:39.626604,3,0.15
554f7613-57df-46ee-8047-c43d77817b16,163eafef-cc3f-4508-b316-5bf253e771c6,4ea67d5a-d3cf-40cc-ab2c-0ae1a1560bfc,2025-03-03 02:34:31.515013,9,0.24
92957fdf-d001-427e-9478-1bcb5e719951,92d1b556-fea3-4d1d-84d1-7b80089af032,aa868518-848a-4179-80df-f14a5b76bc9c,2025-08-25 20:49:11.571900,9,0.01
105074ef-f2ae-478e-9ce4-b3893c06721e,e6b758c0-552a-4e20-98dc-489e14a7c6d5,80f747f3-7146-47d4-91d5-96703e02f03f,2025-01-18 09:49:34.192498,6,0.27
42b08e56-d77a-44f8-bc28-bacf5756f0f8,a6dcff3d-e382-4ad1-b5f0-70086e12e45a,498ec9eb-1a36-4d80-b715-0c4e5a4319cc,2025-04-09 03:28:54.322657,7,0.07
ff92036d-6d6d-4f3f-9bf8-ad822cc135ed,3af58b44-b1c3-4744-8ce7-5b317be8444b,49e0d626-2c47-45bd-836e-7b4736baacf1,2025-05-04 18:33:17.298039,5,0.27
49a75527-9d7a-4d1d-8d90-a254cf179905,3014d19f-f623-43a2-93a0-684e6f4cab90,c9d10a5f-b56f-4788-9f67-6aa2b553bdd4,2025-03-27 20:49:34.133207,2,0.04
eb12de29-4d2f-4e13-84c1-b8d33d83d132,18c247a4-5e20-4ccd-9715-e2eeffd5dc55,0e284883-8eed-40b7-a3f7-87a69adf508b,2025-03-26 10:14:28.482985,6,0.26
a2522293-70a6-40b2-8f37-50e5ba0b8c05,f89e5a03-9361-4a81-a57d-aa31abc3745b,4cec0b8c-00d4-4f7b-98f0-6a127967022b,2025-04-09 04:41:26.352366,7,0.28
d75dc9eb-cb0e-4d17-bc74-d6069085a4f5,79a5c964-3eb1-4b44-8c2d-8767f79b2185,22b54fab-dbf6-4577-886f-0c4d13ad91d7,2025-03-12 12:41:41.439843,1,0.15
f470c514-acc2-4b81-9064-09fbfc257753,53f6eb9b-0966-4928-bb3e-6e59c0cdb2f4,4cec0b8c-00d4-4f7b-98f0-6a127967022b,2025-03-03 04:47:44.702689,10,0.05
195facff-b87f-4dea-8205-deb67a7545ca,0cd43438-499b-4929-b879-34d90fb1ca5c,b3e50fe6-5226-47bd-a525-2acdc8e004a2,2025-05-06 11:19:24.133497,3,0.1
342c7a62-a1ba-4e5a-b36c-8a34601e170f,42ee1d52-068a-477e-9642-663ad308d3fe,b011b91b-11fd-40f0-a34c-e0886b6162b7,2025-05-08 06:39:57.567951,6,0.15
268932e5-c08e-4f16-9e49-2d74aac7b2f2,194eb7e1-75b3-4cc5-bd02-84d2c4096ebe,20733fe5-8297-4a43-baf3-aa4edb1b0ce9,2025-04-28 15:03:12.933349,4,0.3
db13a297-641f-48e4-b5ee-8b5943f4f805,f72e6c98-55b5-4fe4-b5fc-65c0f68f6fa2,d94e2073-3b1d-4f78-ae25-3ac9714772b4,2025-01-30 02:40:33.386594,9,0.27
f006cf79-839a-42d8-b7a0-152c81d40818,eeefff77-7f08-4c7d-999e-cc9a756f4c8f,d3498901-368d-43b4-acf5-6e6121922a45,2025-02-09 22:56:08.908683,9,0.22
0fe240e1-4d79-4adb-bcaf-c668514c497e,4af8de24-14fe-405b-9b7e-e7fb8ed5c151,e783c3ae-6f3d-4d7c-9bd4-132d0bacc674,2025-04-30 09:10:22.097861,5,0.1
ae21bd2d-2296-45ef-a361-0faeaeb97edc,3ce71291-fa99-4744-9867-a4693b9ff303,a0751eeb-fbcd-44d3-a949-4a2b2deac163,2025-06-26 02:50:14.553586,5,0.28
9f660401-8c8c-407b-91f3-162a10d12f52,9e3930b0-f906-4aa0-be7c-57c4e517adbb,7cc90fd8-29bd-4ea0-89d5-d64bd11e4cf6,2025-01-13 00:36:07.051882,4,0.26
28158f64-8ef4-4b72-b200-95da83150abb,9e0d271e-55ae-4e02-a9c3-4867b9b0077a,53e8e9fc-4fbe-4132-bfc5-eec2b967b38e,2025-05-27 12:03:58.131205,1,0.25
5bc6774a-1093-4f1b-b79d-1cd522fb1b5f,7aa6ab6b-e968-4c20-9f0e-02cb207a1fa4,e28f7ffc-605f-4204-be1f-395372b0d5dc,2025-04-22 19:35:18.227798,2,0.21
1fe5064a-0192-41a8-a254-1c95cf62fbeb,ba4aeccd-8a06-49b1-ae63-7e21cb6b464c,9d80b98d-50ab-4aab-b422-22b4f6fd3cec,2025-04-19 02:36:14.907545,1,0.3
25b7db6d-85aa-4940-8720-07e47cce2db2,6a06f4e5-1517-41de-96d6-11b670817d70,1c2a9d8b-e353-4716-a00b-de4f8519a193,2025-04-11 20:31:00.619503,3,0.17
d26c428d-b534-4631-ab72-28e023473925,760c6c81-2a8e-4b5f-b660-15baa3700271,8ad4285c-eb28-4a40-a51d-9006fcea0444,2025-01-30 18:56:59.376551,5,0.24
9ba3bff4-be44-478d-a128-c2e09630093c,c6846a21-9254-4c68-8853-3f429b24b16d,8fce2926-4962-4acc-9b0b-b184c61a125d,2025-02-24 14:21:54.840140,7,0.05
57b51586-d1b1-4cc3-a3c3-5b22d66c68d2,10505668-72ea-4351-aef8-e0132288c313,41eb9705-86e9-4ad2-8653-aecaf7dc8c31,2025-03-08 14:01:20.943642,3,0.11
993b6a00-ece2-4f02-ad8a-326cad4082cd,e4f2fde9-91a2-4cf2-9c2a-9bba407b529b,c7d72995-7421-4100-ab2b-38b3174e9a4a,2025-02-10 15:05:41.912751,3,0.24
322050d0-8628-484f-81b5-de1a8f461077,5f1204ab-54bd-4aec-96d2-0ac9661e1f9f,24d4f79e-1438-4517-ba06-2533cece217d,2025-08-21 18:46:22.128829,5,0.04
74b02eda-ddce-4092-ac7d-e21e5cd32046,cc8af270-8cb1-4ee9-af0a-1e1614e89491,859c2dc8-2d67-41f0-8a8f-a2c7df88363a,2025-03-31 11:38:25.633521,5,0.27
2edca2e8-e7c5-4c1a-b50b-e4543221b63d,0ee5cb1f-7507-4983-9b6b-77cb2e14689f,6a5afea2-a14a-4bd9-b267-b2764effac9d,2025-04-29 00:49:07.820946,1,0.16
4fd9b390-5e52-480c-8b3f-f44ac101923d,170643d3-00e0-4541-af4f-2f000d0246df,de9afa5c-ac41-4079-a7dd-793e9a914c75,2025-06-29 00:15:18.160211,6,0.02
2ec943bf-9df6-4fc3-ac2c-61ce91045c5c,29f5c637-652b-40f6-a6c3-7574a5ebb36a,9742ac5a-c22f-435a-bb9d-af552b099f8d,2025-02-17 07:47:52.157113,8,0.07
372c058b-ed56-439c-a2b7-923ae718b0aa,dc19ab6a-85e3-40eb-863b-58bc33936967,a31214a8-0764-44d3-847c-33f7391849ad,2025-05-11 09:27:07.244864,5,0.13
5a22762c-7097-438a-9084-e3debd5f3413,4b2a3965-236d-4332-9312-75c05e1ca3c3,5aafd557-4620-4ce3-8d33-b78e1fd2dee2,2025-05-07 09:52:41.321710,5,0.11
2d754641-5aea-4369-b61c-6ed97f3af5e2,7658ff81-9bc2-4518-a3ed-e6909c5e1cd3,d05ce0e1-d68b-4d97-909a-5747c7740aa9,2025-01-18 08:57:07.404350,8,0.1
12771896-f0c4-4366-b5c5-c5313babfdea,8ad784e0-0286-4c7f-be86-f94fb99b3960,f93b7bd4-ae54-40f1-a29e-3d49b4b25535,2025-06-03 16:47:00.001278,1,0.28
5f2618f9-938e-47a1-8072-318018e3e3c0,7320c0b8-60a5-4c60-b454-e0732c71f601,751ae86d-7cae-47fa-849d-778b12893641,2025-04-29 22:16:00.495131,10,0.15
996306cf-992f-4885-8406-b7136936f9d1,05830ea9-d703-44bc-a601-34a4a0f17f4f,db5f3412-01d3-4651-afb0-fd95091e9630,2025-04-07 22:27:54.668724,2,0.01
fb6a0236-5ef2-4cc4-81a1-dde58f0c1405,3a8ea8bf-6ff9-461b-9636-63f3f0f1c47c,ddd33222-dff4-4a41-ab2e-b591096ce4e0,2025-05-02 17:42:44.336701,9,0.04
0cc703d6-3c5f-4133-829a-79ef3b5067f3,66feea88-1ee1-45b1-a714-8f57e758c4ae,83721030-c6b6-408a-ba18-cc134f9a2bf9,2025-05-29 01:27:49.268404,8,0.15
f422e5df-ecf7-4133-8693-4ea816a38665,92760f18-0122-4220-aa81-e21861cfa717,e6eabc34-fe13-4eb0-990c-f54e257c503f,2025-01-14 02:10:16.124773,8,0.01
4ce3fdcd-07f3-40f0-a86a-2add5c2a9047,e0f36951-45e5-4149-be0b-53a15aa63722,6de18582-5ecf-42e0-97a7-a03c5e724e05,2025-06-07 04:34:54.146961,2,0.23
3bb5f7e0-c1d4-410c-af1a-839fecf0617f,ff9623a4-d57f-45b8-80d8-f806b2ffb3f9,f6a4e67b-32a5-4e93-b7c3-c1fab92e6a09,2025-05-10 04:30:16.085823,9,0.23
2636058f-2b3b-4cfd-9194-4d4e70967a83,727228fa-8dfc-478c-964f-09f692aaf468,de095d62-5f32-4764-80fe-be53efd893e6,2025-06-10 10:50:41.331872,5,0.02
2417dd75-9598-4132-84af-5d295e962bb0,f9563c13-49cf-476d-8237-2cf91dd15981,a0bd666d-5966-49c0-9445-99adaa18985c,2025-02-04 01:20:02.815637,3,0.08
a6572726-60fe-4d6e-af8f-868ee5cc6561,efe1e4a1-199f-493d-9008-dccbb05db1b8,832d308f-b2ce-40d4-8526-da649251e89a,2025-03-02 14:26:23.004969,7,0.1
1e5eebfb-53df-4f34-ab8f-334016c28055,67dded13-ce3c-473d-a5ef-7a13424dba27,d74f717f-4cb3-454c-96dd-33a5ead8d968,2025-01-09 19:27:08.980977,3,0.28
d5158490-570d-45ab-81d2-62c132351df6,92c84beb-7ef2-409e-922d-8a00671bbf20,269c306f-6651-4f20-b1fc-26c7dfb2a16d,2025-08-06 15:51:10.266564,7,0.19
f5a49dcd-69ff-4fcb-9a10-9a9f07a59b35,de78efa3-e618-46fa-9a9e-e39366403197,9ecf7d53-1561-4d30-9127-403da3aaa8ee,2025-02-26 21:55:11.945909,7,0.16
88d6b6fb-ef58-403d-bb0d-fb144ce4dcbc,cbeb6308-44a9-49d3-990b-a5a72645eda9,13c2af64-7a99-45e1-8c16-f704c986f20e,2025-01-02 00:36:52.855312,8,0.24
90072549-a9d5-4083-9ea9-6153eacf558f,6e12257c-01f8-4679-be8e-21f9074da779,8c5eb6a0-12e0-4a54-a773-3d727bc31ed3,2025-05-27 03:05:29.295995,8,0.23
1f5001fd-a251-48f6-9b8b-f4b8a9377673,0ef8372f-3d6a-4579-8769-0f242c95ffc7,b634ac44-35e3-4a47-84f2-84d9be6b00c8,2025-02-11 07:12:22.855151,10,0.2
faeab077-c802-43ab-8d3f-cf2c58645e21,b934ca09-eca9-4f64-91ef-eb3af32dadf8,3fa4f493-7e8a-4386-b997-0ed026acba11,2025-07-03 01:52:33.478809,9,0.26
273160d9-95b7-482d-b5b5-be31486f995f,9e4245c9-d466-44c8-841e-4869010c454f,c5c1e57c-d90d-44af-936d-7ba280ca95e5,2025-03-25 00:58:49.157654,2,0.11
de5e38dd-040a-46ee-9485-0b3c359716ee,8bfa2551-a8fe-41a3-becb-1a5795ddc297,cbdd35f3-16c1-4f6f-bfd6-d3ec850bd31c,2025-08-20 21:48:07.173130,1,0.13
5220ddb3-a7ed-4d6d-8166-143eeec5c361,c2450ea3-4a7d-44ff-9f29-22d2596f2acf,ade1f46f-bfc8-412b-80b1-70fa21876743,2025-04-23 22:58:43.704232,7,0.23
2896009b-60dc-4dea-a7c0-e0e7fd8ef350,b2ba162b-158f-4d01-af5e-f7a86b8f93d4,8ac8ff31-1f93-4277-9c38-eda12b79aec4,2025-08-11 10:39:31.177790,8,0.01
60d9deba-433d-4538-b4b5-dd69abc364c5,2ad1adb9-11e6-449b-acae-a48216197796,bc00cb94-bbf7-4ac3-bfea-aaec7bdf42d8,2025-07-31 20:47:50.881918,10,0.25
5ecf5e55-70df-453a-b707-9297f920c7f6,1831a7cb-b100-4960-a7c2-2db249eab29d,ad038b7f-20c7-47c8-85dd-3c206ccd8585,2025-04-02 16:47:26.280026,2,0.19
d5f166ce-d4bc-437f-843c-8332d125844d,0be0d6f1-f02c-4f45-b32a-73d8625cc916,6a96ade3-357c-4bc0-af3a-6dae3d7da4f1,2025-03-22 10:15:19.298352,9,0.04
fae4bba6-fd27-4dbf-a1cd-50618c5c2de6,d1035643-df1b-42ea-9240-846704503fb4,04d0c1b2-2ac6-4066-a614-fbb64ec53604,2025-02-11 12:04:24.082981,2,0.19
691775ef-3451-4b1c-96ce-a127f5c67650,f18580e5-61e2-4dca-a4e0-31fed580f12c,cabe708d-8d9f-4c5a-bd9b-5b891de5a0a5,2025-05-24 02:43:21.326465,8,0.07
f97c207a-c245-41a1-8d46-7c63a4ec11c8,4156b371-b931-4d15-bf13-def376729ae8,66d19b56-7faa-4415-9f71-84637ed72858,2025-08-14 11:53:46.203847,4,0.25
1c0dcd19-78d1-4235-afb1-0de434c5acd5,aa9920e7-e239-4c93-a53d-cf450437dc81,fc3befe9-6cf7-4835-a72f-af2f9e691c22,2025-01-18 09:48:26.468213,3,0.15
0c679676-01ac-44b5-b4f1-477c7ed07cb2,fa1f0198-b5be-46e3-825c-a13b92351370,1b4bfdd0-22c6-4f3b-8395-62909e3efa52,2025-06-15 12:20:40.921761,5,0.11
af0c6ce9-97f8-48d7-b6ca-0b6cdf1dd4b6,906898b6-47c4-4726-aa6b-728e6358556a,1a980158-dcd0-4083-ad07-e4f7ec6c3db7,2025-08-01 20:43:19.007673,10,0.06
75d98d7c-eee3-4f96-a295-e4b2e5f9b2a1,b089a999-0d3e-4257-8bb0-a090835712a0,367ae1ed-ca0a-415f-86ad-a3dd58f69e39,2025-01-14 12:41:30.479905,3,0.16
189af4f7-3e28-4496-b3c1-9521d044db5f,de18edfa-d60d-4f73-93be-d57a180ba7ae,b1bf415c-1970-4ecc-adaf-355b8efb3fe5,2025-01-27 08:22:15.805184,8,0.09
d29aeac8-6b00-4f0e-9ffc-4bc8a71b78d0,8e08055a-9cc4-4917-9227-f69139e2685a,d3498901-368d-43b4-acf5-6e6121922a45,2025-01-27 21:38:10.435189,3,0.13
66cc852d-8167-4ae3-a1ba-11fc4ab807aa,089e0242-44ed-4d6a-ba01-a9ef3f3af171,5f1c3236-f258-43d7-b088-e61e5047d1f4,2025-02-27 14:00:30.232024,5,0.17
65e906e2-2e34-4002-b146-b4afa8a2dfea,988734a8-15d5-464a-b524-f977d1eac669,119a368c-3d91-4b82-8ea5-9a1daa9ef404,2025-03-07 00:47:05.381126,6,0.22
a9864fcf-aabe-41c2-ab7d-0310174d6138,df289485-4043-4537-b66c-d45918f2e713,18f3b1c8-1ea8-4448-98eb-f05c8c9864bc,2025-02-18 02:41:48.611569,2,0.18
1b5282c4-c9da-45ea-8ac7-a8f9e5533de2,c5146ae2-0b22-4860-a602-5aeb2c824969,f4b1abda-8539-4d30-afc5-0ba94d4a74df,2025-06-24 10:09:08.000988,3,0.19
a597c698-f912-4dbc-b07c-0f9ee411aad5,3904a454-b0a4-406a-b03a-ef263e812087,1d30adff-e917-4b6a-bf12-327ca83922f7,2025-08-04 21:43:40.828902,2,0.27
9fcfec8e-e0aa-4beb-a66a-f5d92b0865bb,284f6703-1493-4fec-aa46-273d1ef69ad5,64eee7bd-2e69-4be5-b036-23493743c7db,2025-01-29 14:41:19.172035,9,0.21
31fa5d4e-cfef-4f5f-a363-b4f56f4978d0,2d527f28-0804-4803-8012-ce42204a86e8,3d8d3fbc-550d-4e58-8871-8b5ee13a7b77,2025-07-30 07:06:38.089042,8,0.04
f8c4fcbc-b39f-4d74-95cf-caad0eca3629,2a6a878e-0645-4c25-bf34-5dbdadcf4762,55f7dccb-4281-4a66-9e8d-b0bd5fabac47,2025-03-26 04:23:10.754251,1,0.23
d8379b2c-e0b3-49ff-b2d6-e8f3164e0563,903eea9f-13c7-46c6-a284-a8c514417c3f,ef027a50-1582-441f-be59-6586a9a9668f,2025-07-19 00:24:19.034544,9,0.27
1da150cb-908c-4eb2-88d0-0c4615b34ab5,603bc838-b767-4695-a538-2875d0bff02c,588f75dd-f092-4fd5-bb2e-88106871aa0e,2025-05-23 13:46:28.582555,2,0.19
0aef56d4-af84-446c-9b1c-cb59a06782a8,06c2026f-249c-4c46-8471-9352d1b98f4d,ce0451df-48cf-438d-895d-cada747cd57d,2025-01-22 03:31:41.386730,2,0.07
e5979747-52a4-41ce-acda-8232e1e50852,c0b438ec-fe00-4697-bc7e-77ae80294ecc,e6dce382-d1dc-4d3e-91af-c3781c919a52,2025-01-10 04:26:50.289206,3,0.25
c8904572-6701-41ec-8a46-0f526fc6ef67,7160bde6-aa03-47d5-a624-d040f1a76fb4,a52732e3-08b5-4825-9cc4-9d94f49a1049,2025-08-13 22:05:47.891271,4,0.12
2d788a97-8abd-4483-89de-96401502f351,35f09551-f48c-4f95-b524-17510a36bd3a,7c7a9168-f2bc-451c-b501-95a6f998dc77,2025-06-19 19:13:22.471501,8,0.18
e74843d9-d571-4f9d-a47a-91f2331bf8ab,5c31c926-3ba8-4870-95dc-ec5c1312f0d9,654992da-98bc-472f-b2ee-4faa9bcbc35e,2025-01-04 01:53:59.064994,3,0.04
6e21091b-a6a8-4a78-96c0-25d55b9a965b,6d4287e0-0373-401d-9987-0fd772bf0898,a19f3475-33a1-4264-9160-8a0752aaaa47,2025-06-18 10:14:16.053299,7,0.26
74d25e7a-1270-4aa8-a151-e3b628509542,94046291-9cae-449d-9497-b302add32cc4,3c693249-5b48-40fa-a71e-24c1fe95df12,2025-01-15 16:56:51.227949,7,0.11
de787a92-6cd1-4a1f-8291-1d2ca60417fe,d2b10807-451b-4f4d-b133-1843186bdbcf,c4af1d65-fdf4-4d4d-ba25-36f29ca83c5e,2025-04-06 12:37:26.823393,10,0.24
7021786e-9330-4102-bd80-aeb0bf4ed1e0,19f6eb71-ad3c-4ace-9ce6-11182798651c,229e4cb2-dea4-4247-b1eb-7b84071a5546,2025-02-27 01:13:10.690200,6,0.27
7d398daa-2b8a-4bb5-ad11-7875d5724a77,d941f800-78a9-418e-b804-66f03b001069,fcdc0358-43a6-4b3f-857e-f6491b02016d,2025-08-20 08:46:28.261654,2,0.2
5535ea5c-2508-4bd5-b4d1-a654c2233bcd,046791ea-3753-4a42-bcc0-799e61a53532,78e0a53d-e90d-420a-b73a-acef8281b7ad,2025-05-23 12:33:22.194794,5,0.2
07374714-b26b-46c4-b292-64c27a4b8b3a,8ee30a8d-dbbc-4a16-8746-3e61e2bae0ba,04603799-c8d3-43fa-ba4f-41d7ccaffcc2,2025-01-18 03:03:13.542963,4,0.18
4b4297c7-fc1d-4c13-8ef7-6e657d21377a,3b5ddd9b-32cd-4441-b2f1-289187cc1064,462f735b-24af-4338-8630-e63c12dc10eb,2025-05-28 23:46:44.878272,9,0.23
6ca11297-003c-4e19-9094-92914c9b6ea1,c9094c17-569a-46b8-9675-34860c2f5d2c,9bb3b4c7-ec8f-4d19-9d0a-eccf8286f9b7,2025-08-13 06:17:30.440202,9,0.13
11fc3ca5-cb91-4098-ac13-28af6e90f261,cbf97461-faca-4423-a098-1f43107f5be1,96b6a6b5-e7d4-46c3-8d63-827b40ff8b13,2025-05-13 11:20:16.886109,7,0.27
3e2b848f-d4c0-44e4-9c1f-5a01e08962f7,e83c3952-64c5-484a-8de0-881abcc42f6f,08cac797-4b2a-43d7-8132-ddbd182fdb0d,2025-08-14 21:27:14.127720,5,0.27
17d1988a-198e-4070-a422-3f887f185907,005050a0-76a3-439e-a3ad-c6d6bb178c22,5bd3d4a1-3ab3-44a1-badd-5cf3bc629257,2025-05-11 10:43:14.883380,7,0.15
dbca8bbe-683a-4c83-9f07-ecfbd930c68d,5c7e8ed2-b1b5-4796-8308-183dda25e12f,a31214a8-0764-44d3-847c-33f7391849ad,2025-06-10 10:02:33.259510,5,0.3
38177de6-030f-4ecf-b0e2-84d630ca7b5f,7e305a49-eef4-45a8-93a9-291b0d6b9936,41b48f7c-fa25-45c2-acff-9cac452db19b,2025-02-06 04:58:09.427855,8,0.08
ad21ad12-9f12-473e-a8d3-f4d0f70063ca,54ade70a-66ab-4f99-88ed-c64471e2e08f,c33f662b-429d-491f-97cf-db4163dae3a3,2025-07-18 13:08:16.842119,6,0.01
ac42e497-9535-4d1c-9e5c-f078c74da123,f4f1f2bf-d856-4f14-ab5b-abd4de576f7a,e37646e2-b900-49af-9229-103abaa53858,2025-05-13 22:28:54.672744,6,0.24
77a3254a-1529-495d-aa3c-c2563114f153,aba25802-c388-4c2d-9060-86b71ea95698,7e001cf4-799d-489c-9dd5-62cae7a7eeea,2025-01-31 07:56:25.701441,3,0.23
856a325e-7c86-4dec-b6ac-b9fe4dc26d9b,f44a4008-3693-4f1b-9cfc-896ff20ea204,1e2f472e-a3d3-4b17-a401-71f59b6b8b1e,2025-02-20 02:30:40.532647,2,0.07
cb5566a0-fc2e-4038-b0d5-2ea5cfdd42de,95e831a6-24a2-4339-ad66-bde0079a4871,da29c767-9da8-4df0-962f-113336b40a92,2025-03-19 02:15:42.712685,6,0.07
8f7c16e3-144b-4103-a7f7-50b40ccf7e2c,3dc66359-a9a0-494c-aefc-8009977c6144,8676afb3-fa0e-4206-806d-a85f49dd2576,2025-05-12 15:14:09.324005,9,0.27
269a7c03-da05-4ab7-9f65-089d1cbe24b0,359ba218-fa7a-47c7-b6a8-f0f9ad0e6d82,935ed2c8-3a05-4ee3-9c37-7d2b4100d4b8,2025-07-29 08:17:34.260354,2,0.14
48c4f974-9a34-4c87-b38a-602d19ac333d,d62e88f6-211e-453e-ace2-561d4dd34458,4b81b980-077b-47c1-83c1-4ba0e8e28009,2025-08-09 21:06:34.089114,8,0.12
31b23393-e18e-49f0-984d-a6d0d9890973,cd49d3fc-9e59-4a4b-b469-e05ca29afe79,28a25aa9-47b6-4792-96a1-8a07515a657d,2025-08-05 20:59:32.613283,3,0.23
f2fea1ae-cae6-4883-84c7-725e6769fe44,4a43c257-aa90-48fd-a080-a6dc045b8f9f,22cbc090-21c4-4c18-9dc1-819eb8a44a7f,2025-06-13 09:52:09.594368,4,0.23
3357df6e-bd2b-4d17-83aa-92acf5e5014c,54e84581-3f13-46bb-80b8-afd81f1c1453,b5ca0fed-8528-4de8-b7d6-0d592c3e2b8e,2025-06-21 22:23:44.573672,8,0.2
df9a6263-b40a-45b0-ab94-70f47a7fe6a2,931828fe-7b5d-47cc-8a79-f5506b6b0fa4,ca089db7-1e34-43ba-b20a-bf8d7ebbc6df,2025-08-24 01:40:27.068432,3,0.12
88f160a1-5def-40ab-93f8-2d3be7e68dd8,19cfa86d-16f7-4a2a-a603-aa0c73628a5d,c0fe8057-3969-4070-a475-45864f7f2845,2025-02-15 09:22:34.983246,1,0.2
d1e4fa20-916a-485f-b55c-4e40004e9eb8,17454030-b400-4980-b2d2-9c2d0ffdeb88,2553e838-7767-4786-89e4-cdd7a1e5c175,2025-04-22 04:42:47.268573,5,0.26
03dcf258-f91c-4dc3-88ad-b3b4acf4fe14,b3a9d2ef-773e-4686-834a-30c665c939cf,ba32b8e7-047c-4623-8a98-23b2752b9cc7,2025-05-19 03:26:52.474478,6,0.03
c43eda5f-b501-40a4-9102-a263a19eb0b4,014d0efd-1a6a-493b-9b4f-2f2e2e8b5752,fdc74476-dcae-4efd-b8ce-f5b91d1c97b1,2025-02-26 11:17:52.396924,6,0.02
c3723bc6-5d36-44a3-b65d-070d84dc45c7,0757a870-61a3-4207-9ed5-e9f488691404,b3e50fe6-5226-47bd-a525-2acdc8e004a2,2025-01-24 07:48:29.207770,7,0.11
f7782cd7-cd66-4b16-ae75-ad37551e0711,2948eacd-93da-4ef0-95da-1ab4eb69c43c,8585f6c1-39b7-45be-a194-cd390a22380f,2025-06-29 15:38:43.201057,6,0.1
9aba7c14-fce3-4ea7-8432-c3b7f6d624c4,2f95a92b-5e59-4447-bbe4-600453a6e2d3,3dc66996-4c47-4feb-a6d8-9495a82476da,2025-07-28 18:23:25.650445,8,0.18
de7cac4d-d672-4405-b38c-cc9be6e45fa7,e64ecb7a-4de7-4061-b1d8-c7dcb1672f64,61ea9a29-f913-433a-89c3-bd61008c3781,2025-05-25 08:38:34.802759,8,0.06
c383222b-2e69-4d48-8fe8-87554f7b8732,792fb5e9-fe2c-44a1-bcbe-a09d766e60b6,11a0f82a-e18b-4991-8b34-be60d63a9208,2025-04-25 05:10:27.352026,3,0.12
17fe53d9-a367-4e10-a02c-7c26db248be2,1d477563-c0db-4e5a-b64b-f48b55540f20,654992da-98bc-472f-b2ee-4faa9bcbc35e,2025-03-07 14:01:45.091299,5,0.2
8ba83a16-474c-453b-a13b-cc916e522829,69785ad8-431f-4842-9d0c-d4271b89e55f,860e3a04-9edb-423f-af6e-e47baac483f3,2025-02-04 07:56:11.233540,9,0.11
15eb43d7-a0ac-4297-90c4-d78a7f1ff6a8,fc94baf6-443a-4b68-9e87-5b14ddcaf594,4b07003b-3f38-4f27-82cc-ee78d2e769c0,2025-03-05 11:31:31.357687,5,0.09
f3f30273-7f62-45e1-8147-77c534140333,5e36366c-b6db-4fb9-a5db-62407aabcf1f,16d5050f-05ca-48d9-9aa9-a25ac193a762,2025-06-22 17:38:46.580372,2,0.24
7d767203-d2d1-4ced-bad4-bb70013d3575,29ab1c80-ee50-44c3-94f2-1a60603e2006,588f75dd-f092-4fd5-bb2e-88106871aa0e,2025-07-22 20:51:47.584423,9,0.15
e5d96985-2277-4633-9859-5576edd608ad,95e9c5fc-1c9d-4157-9df3-d8ffc9744f45,0fa3a3d1-3fa9-46f7-895d-5867c3ccecae,2025-04-09 13:46:39.054795,8,0.1
