transaction_id,customer_id,product_id,transaction_date,amount,currency,payment_method
cc1e1340-e892-4000-9301-28b02704e807,f538f3fb-5632-4cfa-91f6-98842a89b07b,c9389501-6a1d-42ab-951a-a460bc92cc4e,2022-01-12 06:24:35.980860,282.99,MMK,PayPal
bcd861e0-7aee-43d6-b300-7524dfe6e0fa,4b483f12-55cc-44b4-82d7-ea1a6ef7b506,145a9f19-a29d-41f7-bec4-67eeb9b1eadc,2022-11-15 02:24:47.199686,498.74,ANG,PayPal
f00446ac-6198-477d-b4d9-a3b7b79c806d,f76fe81c-1ef3-4580-b59c-99d923f2897a,fe930fad-e74c-458f-be2f-9c3d8aedb92c,2024-05-05 11:46:43.537958,296.24,AMD,PayPal
bc627e75-31df-4596-ba23-ce2196649f85,05a269bc-7237-45e3-bd4b-4abc90c70d03,49f7c0d9-f9b0-4f21-a90e-26403d26c1d8,2023-03-01 00:09:27.312667,26.4,TZS,Credit Card
9f5e53ec-655a-4668-a0dc-45153e9fb107,1b94572e-5ae5-4052-ac45-421b920ef3d8,7a2ff291-b162-426d-8d82-375395a37998,2022-03-03 20:05:15.340809,20.16,SPL,PayPal
17dd6372-353d-48e3-9f70-432cc15112ea,458d794f-da2a-4212-ac3c-0b19d4276ec9,aba5e7f4-64b1-4805-851b-1c8141b26d5b,2023-08-25 02:51:31.927483,280.07,DZD,PayPal
755e4e08-b3b7-4f76-95c6-6b86dfda82a5,a015bd03-e45c-47cc-a469-76afcca6c895,e8880c49-41eb-485e-aeb0-ec4df2aa791b,2022-03-16 09:20:09.708778,75.51,BAM,Credit Card
0cd24a32-938a-4ca3-aeb0-882df46e2448,8edf0626-e90f-4775-8419-ac91e1f6f225,d399930e-c96f-4762-8468-22bb2aaa5eaa,2023-01-23 15:08:39.415318,316.23,PYG,Credit Card
f4804a9c-467b-4945-9d03-9f37a9c6065e,55c56c43-4427-40e5-8db7-2c0cac29eb62,21bd4a4a-a411-4784-b94a-1b712daa6702,2020-07-14 15:10:52.074963,351.76,LAK,PayPal
afb0eab2-9e84-4941-b808-baa8b2cc0ae9,2c575680-e1fc-426f-8c33-acb90e3c3124,bf19d9df-aec3-44c6-85f2-8d205676070f,2022-10-22 14:45:55.865445,353.57,MDL,Credit Card
e709ee67-cc4b-4a11-88e7-cd2078e0eef9,1dc32198-d080-4720-ac6e-e88e5b240c55,145a9f19-a29d-41f7-bec4-67eeb9b1eadc,2025-05-19 03:17:36.254338,371.19,KRW,PayPal
4ced9dec-abb7-45b0-8f70-d6812b871c84,f30b2108-f536-4890-bed7-f14d0857dbf0,09ac9fd6-857b-4b88-addd-cce651aa6d26,2025-03-01 21:22:29.369951,385.26,EUR,PayPal
076db33e-208b-493d-a110-d1b24bbe7965,e87bf0e5-b328-4e85-bd2d-4a289a232601,cff1e33a-da4b-4aab-b602-60ae0f64186d,2023-07-25 20:19:39.255486,270.32,XPF,PayPal
dd5dce79-b1b6-41ee-ba2f-15c949d9ecf9,b1e7966e-922d-48df-8b06-55068efae063,807466e9-80e5-4a95-9a67-6b41984b64a6,2021-07-31 17:02:38.498531,34.73,AED,Credit Card
9e1eaee2-f28d-4066-a6d2-09aad649b22a,b415ab69-3da0-4fe2-ac02-1c8b6fa99be4,9cf992bf-a977-4aba-a8ff-04279a7b441d,2024-06-21 15:58:34.867937,35.75,YER,Debit Card
1ffcbe8a-4e1c-443a-a37f-7abe979c1186,56b07d3e-d0fe-4c66-a7f2-cfc84c76cbc6,00ba0952-f8dc-4a25-a81d-bd39d6f9e76b,2024-06-12 20:37:47.022420,140.98,BZD,PayPal
0173e2e9-3c37-4393-9502-819b9a5b3f24,fb792361-03a2-4890-b2ee-bcab351f976f,57b31530-1371-4b95-b42d-0cf380673b8c,2022-06-01 14:04:27.286647,422.58,STD,Credit Card
4a715cb3-0800-4e83-93f7-2a369f89d480,4f7d05b8-6ab0-4f94-b650-884f23f8d612,77487c1f-7bc3-4827-9a8b-2f26bb95c6b3,2020-10-18 17:59:26.657015,303.34,COP,Bank Transfer
4f009e99-8f8e-4d1e-8a0d-3e6394f1b578,054a75ce-cb2b-4cb3-8171-6a9c5689eb36,19eb534e-5593-4980-a732-d3529a93f732,2024-01-16 22:14:08.086465,7.82,MYR,Credit Card
3cf24330-767f-4f1b-a6b9-dd3bed080f86,5627c83d-c20b-4ba4-9219-c48b57793cef,56e1bd20-7c9a-453c-9dea-9e9932dfdd0f,2020-02-22 22:56:34.764961,88.62,KWD,Debit Card
714cbf1c-e3c0-41fe-ad3b-85026aba7c95,87f7faf5-f4b8-4a4b-9485-51b26006045a,2ab6d0e0-37bd-4596-8f61-465dc9358f30,2021-10-29 08:21:08.411001,119.6,VUV,Debit Card
8038fd86-e8f4-4a40-9031-adf3a3c2f77b,cc9e16ae-a2c6-4a2b-a820-ac9b9d074f79,178c0e50-c2e6-48ae-9839-5e37508e73ec,2022-12-09 12:18:34.904796,77.52,LBP,PayPal
3122e090-c03a-4a3e-a6cb-e9583ab1151f,ce7bae6b-bda0-4121-a860-8f20f9b49d9e,178c0e50-c2e6-48ae-9839-5e37508e73ec,2020-12-16 10:19:38.636302,189.37,UZS,Bank Transfer
e5b95309-7ab7-4903-9783-1eb8709b49e2,7713bd82-af33-4e0d-b436-505a77c402d5,d1062b82-e1f3-45c7-9e58-29e741522e72,2024-03-16 21:07:59.109901,427.52,SHP,Debit Card
6a278cb0-beb7-462e-bad7-6dc9318e98c8,eddf71af-82a2-40a6-bbe2-b00887f73a1f,54bacfde-c614-426b-bc36-4c23cdd4c7d8,2023-06-02 00:03:49.518512,199.56,BHD,Debit Card
10eb5451-bace-4cdb-bc88-843e027f2b7b,7387714c-090d-4e8d-a87b-e3aa067d5e19,915828ab-87a9-4b3f-aa4d-c93dc1ffd01d,2023-06-22 14:51:28.966372,435.22,JOD,Credit Card
4e915465-a01d-4a09-b0f3-1c5af7b3b3d9,9532361b-98aa-4dbe-8290-8382f0059a2a,f9d2e42e-22b0-47d4-8fca-3125c4e6b5e8,2025-04-19 23:47:07.915661,437.86,NAD,Bank Transfer
3da4317c-14c0-4f4a-a1ab-c7a772792f65,1c59a0b3-6e1d-4dad-bb99-a2c5f547515a,d7011fd4-459e-4342-ae4e-2f9bb1fc00a2,2021-10-13 06:40:21.754171,316.52,XPF,Bank Transfer
534517c4-c19a-4fc0-bb6a-60edb09fab15,8f03a270-3fd3-42e9-a119-8844a2ee6c5d,cdeca6e9-92b1-4310-851a-9c14be2a5ddb,2023-03-27 18:02:21.620655,231.09,MUR,Bank Transfer
440d2618-bdf2-462c-bc42-92c156a94140,8b5c52f2-6263-4233-967d-54055c3dfe54,146ebd2d-310c-4502-a10c-afd307690d5d,2024-04-10 13:52:36.369533,256.63,BND,Bank Transfer
5aba28d4-71f8-495c-a5fc-2c5d50208bcd,6efc8513-b5b9-4af2-b5f7-2c7e5f0f8ed8,ea315d4e-b9b5-426d-a915-c06c7ccf35a6,2025-08-09 07:52:06.572514,226.75,NPR,PayPal
c056fb59-aa0a-45b6-a9d7-d0e900ecfe8f,f704e167-11c1-434e-92b8-b88428761b43,9c9fc601-3b2c-4d92-a530-919f8b67172e,2022-08-28 21:13:01.334223,308.2,BYR,Debit Card
4c3f2fd5-a2ad-4008-b314-fbdff9692edb,613c4e8c-c648-45f5-86e0-58306c6a3192,d177e9db-21a7-46d3-ac87-b396b126a937,2024-02-09 04:15:37.194261,497.5,VEF,Credit Card
62a4465a-830b-40cd-add1-df6188bbf6ae,9963bee1-e949-4f42-a6bd-85dc4d039c60,d177e9db-21a7-46d3-ac87-b396b126a937,2022-05-03 19:05:49.704571,87.75,BSD,Bank Transfer
3417642c-bf71-4541-93f2-43f7e418988f,a8d6c087-64ce-48bc-9d9e-1c7327a69f2c,10ab1d88-5994-485d-adea-77dd45a535ee,2020-04-11 00:50:27.753109,41.39,MWK,PayPal
57a76afa-d3bf-4c7b-90e9-eddf6155f113,0bddb78d-dc40-4770-9648-7bcb9687a1f5,c9389501-6a1d-42ab-951a-a460bc92cc4e,2025-07-13 01:20:28.747925,347.42,VEF,Bank Transfer
d2622462-03e1-4c25-9e9b-9094624b2d6b,d90f2c5b-9939-485b-a45d-37b16153ef86,afb90c0c-3a72-4d23-ae3e-92bbe60caf61,2024-09-18 05:35:07.213897,101.83,NPR,PayPal
0a95bfaf-ea8b-4362-9590-0033a59ff6c3,6495a342-59ed-4797-9654-8f6de37418c6,8a71b814-0b65-4aa9-88d0-4609bd11b1c4,2025-02-13 18:55:53.771043,417.98,CNY,PayPal
302f53fa-3dea-4a85-bbd9-c9b921db6327,8d3a112c-8a7c-4b6a-8966-5afc4c6c4265,72263f0f-31da-4d6b-8275-55adb56f8f58,2020-04-23 09:22:19.358655,481.78,TOP,PayPal
8bdd4edd-8667-4958-b7df-142c5941280f,5f654841-ecf3-496b-991d-26dc913d0684,d399930e-c96f-4762-8468-22bb2aaa5eaa,2021-01-15 19:14:24.179624,112.21,NAD,Debit Card
caa597cc-5358-4c44-bb17-1ec5d7fc384b,43a9d123-76ac-4452-b6e3-647f96a601f5,61840b04-a4a0-48de-84f7-9b6a44d9c9c0,2023-03-01 14:13:44.235597,309.43,CAD,Debit Card
cafe1201-bcfd-4c13-9393-477e5b8b5329,7657e473-71c9-441f-aec3-f22551e2a055,d3b8e684-90fa-468d-8293-ed82568f2d0b,2024-04-30 15:31:54.701328,293.1,SRD,Credit Card
a4694bac-f5d7-45a7-b27e-dbb8add1ae8d,d162e289-9a8b-4b82-af79-27e2cecca504,1fea96fe-509b-4e69-ab8d-581a3f3d69ac,2023-01-27 12:35:02.776351,440.82,LRD,Bank Transfer
a30746a1-4628-4bd8-bf7a-8f282ff84bd7,91ec873c-2f9f-485b-abc6-85a2178539cf,9e6d4a8b-4c99-4b5f-a67d-09d1c75ecdf4,2020-05-06 17:07:08.256614,304.83,TTD,PayPal
a75be36e-87c2-431f-a7f6-732549665a98,913d43e6-0bf0-4030-8f69-ef184dba1715,fb7167bf-42fd-48ef-906b-2d387623aea6,2025-01-18 04:31:14.232708,158.65,AUD,PayPal
940f75a1-9764-4006-86ea-e1dedac74ec6,8ab42181-2ad7-44c4-9ef0-1b0a08d80282,6b852c15-d06f-465c-be41-35d737ffa5dd,2025-05-07 05:53:19.800309,38.39,SYP,PayPal
54735fd8-027b-40cb-9c4f-b8cb76fd1567,6cfac403-ab81-495d-bec0-17237ebd78e0,ff975539-631b-45b2-a704-9a6e82c3ff62,2020-08-26 11:30:47.437515,179.21,PHP,Bank Transfer
7abcad2e-5cd2-455e-95fb-e1dee83b708e,fe94fb58-51d5-427a-9d77-5de386803f14,ed975336-9053-4385-9459-8d756d824661,2021-09-29 16:29:58.441173,243.26,BSD,PayPal
a1da968e-b990-4cb1-ae2a-5243dafa11de,192cb2a2-97cb-4499-97fb-e8b373ef17f4,3f13767a-f409-421b-bddc-2fa0dfb25776,2021-08-05 08:25:41.897470,464.8,SZL,Credit Card
296aff7f-5d6a-4747-a037-11b604790075,96ee6cff-c4b4-4168-b747-c789003b93cd,3c2f4de0-ea80-4b91-8ff2-3632295bf64b,2025-06-24 06:09:32.806432,208.09,UYU,Credit Card
aa79908e-93a6-4f7e-b9a4-a559224811d8,2aefb03d-1ce0-4845-9122-ae4cc8a4c55f,79ee42f4-fa72-40b9-a54c-960f8531185f,2021-06-05 07:33:02.294615,309.84,BMD,PayPal
a1a2689f-1821-4df1-9138-5a8cb4d3e2ca,ceea63c9-2309-4df4-b577-e23beeeface6,4b38dd2a-8337-4a7a-aafb-b32c3b048c3e,2024-02-22 20:44:43.418896,117.11,HTG,Bank Transfer
d8d988aa-7cf6-4ec6-8859-d54b827f3cbd,2eef921e-ff12-48b2-a8a2-737aa4333e53,3b288a74-d85e-430d-a741-3eb69db520ff,2020-10-21 14:51:05.459683,248.38,LTL,Bank Transfer
98e459a1-8194-4cee-acd2-2375f5088c61,102bc8f1-3ed8-40ce-b100-a968b18104a2,7b4016de-b7ca-4944-bcf7-81c6a1c572db,2021-03-07 16:58:54.454425,469.19,ETB,Credit Card
cd574f37-7f69-4cc3-b4db-da73cc7a6612,f77622c2-dc66-4288-a1de-08c8b64e0d42,82501748-c1e0-438e-acd6-87ecd3472a13,2023-10-06 11:16:41.702623,101.84,MGA,Debit Card
dcb4f6e9-638b-48da-81bd-63bc4fa3cf56,5444dbcb-dafd-41dd-a345-01930db86a53,bb06621a-a331-4a65-b476-6635a5113b59,2024-03-27 00:28:08.767018,430.84,TWD,Credit Card
13fbb6c6-1794-4b1c-8bd7-1e28265fe838,f6abb28d-5a86-4f4e-a921-6b64f8b955d4,21590947-defc-4f47-b826-92f57f45805d,2021-05-31 19:29:06.693778,85.47,PGK,Bank Transfer
45464817-7456-4f12-bed3-c5bc92a09f9b,a0fb688c-3eca-4317-8dfd-82c64fd68915,49f7c0d9-f9b0-4f21-a90e-26403d26c1d8,2021-09-17 00:27:26.058266,460.96,TOP,Debit Card
a1688ba8-84d7-4409-b103-4fd506f40e82,c666f4a7-e8fb-4358-8f68-76abf61b467f,ba2ebdeb-f0a0-40ba-b952-e7d6aeae3144,2023-10-07 17:06:51.641866,357.92,UYU,Debit Card
a88e4a29-f420-4730-bd38-35ad0645c58a,6064aa0c-1206-46c3-b05c-02f705e89c46,54bacfde-c614-426b-bc36-4c23cdd4c7d8,2023-02-25 06:44:38.946208,195.41,AMD,Bank Transfer
6f27a083-9190-4a9e-8af5-dbc72eff7c25,2424243c-f18f-45f7-ac64-7aedd4d87877,a2bc43da-7842-4a23-b9f9-fbc5c8024e58,2023-04-17 11:59:14.782552,488.09,OMR,Bank Transfer
8563c56d-d656-479d-b5f0-76f360318dac,7aaa83e1-643e-42b6-996f-195fe87b7764,7ceed18d-49e9-4dc4-bee3-e0741ec11c5e,2023-01-02 07:55:27.908573,181.59,MVR,PayPal
8f397aa0-9997-4ef5-a12e-1e2836a11c74,89f850f2-0f0c-49a0-bc98-02ba4b69f0e4,8f95832d-bd00-4b6b-9fca-465c0945ce13,2024-07-10 17:17:59.715619,443.23,LSL,Debit Card
961b4dc5-5768-43d3-b9a5-b077d62beef7,da61e9c7-b40c-496d-919a-10729eaf2ae0,617480a4-753e-4958-b2be-a594438cecfd,2022-11-22 12:59:36.709777,215.34,LTL,Debit Card
1a38a05c-4171-4a78-bc8f-ecc5f272fdb4,f3513acb-2aff-4959-add9-a58534e4c62b,e2c0e585-9f39-43c4-8de5-f4aa6da802b9,2024-02-21 12:36:25.802626,130.67,XPF,Bank Transfer
b7172862-ee7f-4aa9-9e3d-b8f2701e432e,6495a342-59ed-4797-9654-8f6de37418c6,a2bc43da-7842-4a23-b9f9-fbc5c8024e58,2023-07-20 02:29:43.693991,51.64,HUF,Debit Card
f793ddea-8abd-46ca-bc60-2d32ff80b720,ee1f1d37-532d-46f3-8018-05406af1c3ec,8ef59e0b-a072-4c10-98c8-cdfca594418c,2025-02-21 13:43:01.492016,492.26,SHP,Credit Card
1acf0975-a119-40bc-b031-9c317317bfc0,de9548d0-48a4-4648-804b-99f6d8b537b7,229c6512-02ae-44d4-af34-0f03b0db09ce,2020-03-12 23:05:49.139925,61.2,CLP,PayPal
3580bf95-852c-408f-a3f6-8aebaa9bf498,6943bf03-ead6-4d0a-b4bf-eb6f37a1b2eb,297bd940-d560-4d57-aa40-54eaaba90233,2025-06-19 05:57:16.917447,23.69,BMD,Credit Card
638c384a-d68c-4e66-a278-5ac860212c29,a0984625-c8c8-47f6-b0ff-2da720e59736,42349330-b27b-481f-b740-f89c13c295a3,2024-06-16 10:32:04.774898,295.1,TRY,Credit Card
ca2d3b6d-86ce-4a08-93a9-eecebc30d385,05005f4c-4bde-42a4-802f-5e8e2a3b8338,ae4875c6-5c75-4a20-b1df-9c0fb52939c4,2022-11-02 08:31:59.338675,429.09,ALL,Debit Card
0e341925-83ff-4d9c-bd0c-e5c8dfe3333e,69c44590-986a-4ec9-bc78-265a782cd323,f6402717-1c2a-490c-9849-7a2528fa0d18,2020-09-07 21:54:16.021819,230.41,MUR,Credit Card
4a9f5bd6-60af-4445-a4f5-21a205fdacf0,c89ecdd6-2236-4933-a303-9166bec35f48,bc1ae746-8c02-481b-b273-834d2929ee5b,2024-11-27 09:00:57.371637,259.82,KWD,Credit Card
669c1595-7175-4e89-a83a-3556904a5a0c,0160494c-c565-4cf8-9060-800fb459d3cd,2b82415a-5239-42d1-9cce-45ac42a30f8b,2023-01-11 15:04:40.279658,162.35,KWD,PayPal
7fb108a0-b38d-4407-a914-a03acb35682e,192cb2a2-97cb-4499-97fb-e8b373ef17f4,26a9408d-cf0a-4c95-b5c3-40823b702a25,2024-09-03 00:19:29.385743,289.38,GBP,PayPal
3a4a2973-4d37-4e9d-b233-aeefd92ff76b,28c5db3f-d31c-4833-91d5-0451e6781a98,2b18a266-736b-4af7-98ac-855c3b2b465e,2022-05-22 05:41:11.201928,57.39,LTL,PayPal
72416d2b-ed21-43ed-a68f-0f7b861c9a55,511bdbf4-9bdf-42af-b7d3-6659a56c7301,d177e9db-21a7-46d3-ac87-b396b126a937,2023-11-19 11:38:13.605165,66.47,OMR,Debit Card
6a7501a4-53db-4779-bb01-88e3f058e493,3e056c65-d9b0-47fe-83a4-3722f56f4ef0,79ad3697-60dc-4ad9-8623-cffbe94d04b9,2023-05-03 08:55:38.757233,451.16,MAD,PayPal
b797c842-3f1d-406e-a895-30c1bc86ea39,a0fb688c-3eca-4317-8dfd-82c64fd68915,3f13767a-f409-421b-bddc-2fa0dfb25776,2021-07-16 06:25:29.024578,231.34,BHD,PayPal
6d093ccc-834c-43b8-9c0b-83c517a3ec23,43bfc8b0-31f3-4b58-9976-34e16d237327,19eb534e-5593-4980-a732-d3529a93f732,2022-05-16 19:29:35.276594,74.11,HUF,PayPal
d981b4ee-58c0-42ee-8730-697def2d9c9c,915c16b5-3458-4bb1-8a57-6304f5fd08f8,d177e9db-21a7-46d3-ac87-b396b126a937,2025-07-31 18:45:42.578923,26.07,NGN,Debit Card
bcf50f37-b936-4920-834d-0421f5385e9c,f32bede5-23c6-4d59-8939-9cfbc8339702,f6402717-1c2a-490c-9849-7a2528fa0d18,2021-05-01 13:18:33.468283,165.97,DJF,Credit Card
b4edeb59-2cf9-417f-8edd-9f45d587c2b0,746a8a13-361c-4d9d-b414-087681adbb6d,e5eda51b-36be-4781-9bc5-d87bf86d0eab,2023-12-15 15:11:28.470326,253.92,BZD,Credit Card
d6c788c3-ce6e-4a18-ac20-8ce2994cce76,edef7cae-3165-4236-9a84-5d031a4ef786,21bd4a4a-a411-4784-b94a-1b712daa6702,2024-04-28 08:54:42.841547,328.6,LAK,Bank Transfer
4c24b013-eea3-4e3d-b92b-c1008095f32e,a68341ed-b361-4067-adc7-dac7ed2d1075,2f6ff78b-4225-4267-9d4d-2785da70cccb,2020-02-19 10:29:46.738585,317.1,RSD,Debit Card
a33d26aa-3358-4d45-b63c-0314c7f97bfe,c939c800-e5d1-4cc8-930e-355564051997,480b30c3-35b4-4f80-8648-a4b896a3fb8d,2023-08-31 17:54:45.470779,485.96,LKR,Debit Card
ec6aaaf5-dde3-4656-8195-87ef8d540f85,2bc94dcd-ffda-4249-b5ac-b0b5c8696e56,122ef051-d958-424b-93ce-c6cf4d7220be,2020-10-27 12:34:27.561395,38.96,SAR,Debit Card
16bc222d-7e73-452f-9e24-c68df9b3fbd9,0fbd19df-7a07-438c-a72c-8e0cf6e21868,297bd940-d560-4d57-aa40-54eaaba90233,2024-05-02 19:40:33.088398,363.47,SHP,Bank Transfer
d6e7c8ae-0e38-4812-977f-bb5a9effd98c,b676f984-3ba5-4446-b1d4-e799789e9f6a,5ebbaf76-b429-4f29-a939-e3232503a1ec,2025-03-01 11:57:54.857343,275.47,JOD,Credit Card
f06de369-57fa-48f3-af5c-77677925dc1e,8efe5e69-a55f-4802-90fa-5ac1625e4379,9cf992bf-a977-4aba-a8ff-04279a7b441d,2023-09-24 16:27:38.824788,216.28,ARS,Credit Card
4156b371-b931-4d15-bf13-def376729ae8,6495a342-59ed-4797-9654-8f6de37418c6,4dd07893-64cd-45f6-8559-7ea28df9f1ed,2024-11-25 17:06:43.766691,127.34,SYP,Bank Transfer
d7ca8614-fbb1-4dfe-9576-32bc19879180,113da397-74b9-411d-ac64-08e788693694,ad1dd90b-76af-4057-9007-bf81368ead60,2020-07-12 12:29:28.147565,82.08,LBP,PayPal
a3debd1d-1a9a-481c-aaf9-7ea26bf405a4,d0c99f21-40cb-402a-b530-8b3f3e0aac82,e8880c49-41eb-485e-aeb0-ec4df2aa791b,2024-10-09 18:56:46.797497,468.31,NOK,Credit Card
86246a30-1efc-4e58-88a3-de359f4d1d40,e9aa80e1-33cb-4128-96ad-d322170a9a26,a8a0eb53-2c51-49fd-bcfd-83c025777a6d,2022-01-13 11:13:26.758515,141.93,PLN,PayPal
ded9d14f-0d6a-4a75-8972-53bb522bab03,9bd4d27e-1ed8-4fbd-9366-63bb70589e51,94b151d8-2a7a-4457-a203-925cbcdb8b69,2025-03-15 05:31:54.196674,79.85,MUR,Credit Card
58950250-e348-41d9-82ef-6eb4daf29bc8,fdbe48dd-fdba-4899-b8a1-4cb78b7a7bb1,a371072d-bb68-407d-a8a8-2ea72d02bcc8,2023-01-14 23:02:57.438169,211.47,RON,Credit Card
06e57b98-e523-44e8-8e0b-fcd60b98ac2b,44d7c58f-13fe-4abf-90e4-cd9befa4fd58,249db699-9a8b-48f5-848c-fc7bf59bccd3,2022-05-22 05:33:43.223510,437.5,SCR,Debit Card
852b8907-df7a-4a31-86e5-e98dfa3f9974,a167f159-2dbd-4f6f-8bf8-bac9825bb5a8,8e4c7afd-8825-43e2-a32f-c93c9971692b,2023-08-15 11:08:21.627947,426.75,MXN,Debit Card
ab81d373-1e5b-4a2f-9283-18ecaf3737fa,d02aa4bd-1074-4bdf-9a74-e043c5544ab2,da2b6159-ef28-4b10-94d5-5f59205b31d9,2020-06-23 08:09:58.630362,239.45,BOB,Debit Card
8cd5344f-d4f5-45c4-9d45-b326e10a26dd,de9548d0-48a4-4648-804b-99f6d8b537b7,d779686d-f8cd-4dbd-9f56-99db9de630d3,2024-12-01 14:07:21.866235,213.58,BYR,PayPal
35fc77a9-3e12-43b9-be8f-5bdf6a972ffa,bece668a-29f0-4dfe-85fe-571e43c4e505,3e0ebdb2-d1f6-49e0-baf3-ddf796368929,2022-06-21 07:09:56.156487,205.59,CAD,Debit Card
9d5adcc7-37f7-4d19-9667-ec42789e91a4,52770f67-d104-40c5-991e-62159f34eac7,2b18a266-736b-4af7-98ac-855c3b2b465e,2022-06-13 12:46:53.830719,280.92,JEP,Debit Card
b79a8899-7a5a-42e5-bfad-7dd3f310500c,b890493d-08ae-410e-bb82-d0dce1ada59d,4b38dd2a-8337-4a7a-aafb-b32c3b048c3e,2025-07-31 23:14:53.532590,294.74,UAH,Debit Card
7bd7d013-6368-4796-8ddc-6acb4890e44a,8f3bad0b-dc1f-4e0a-ac58-2afbd043514f,aba5e7f4-64b1-4805-851b-1c8141b26d5b,2022-06-17 18:32:55.732029,235.82,ZMW,Credit Card
911466c9-bf9f-4f09-900a-66f33022a092,e559d17b-2e12-4e79-b6b1-e194eb6f5e31,9c9fc601-3b2c-4d92-a530-919f8b67172e,2021-08-10 11:11:35.794060,156.49,RWF,Bank Transfer
3c532ccd-17ba-4b19-ae5b-c10739ffc369,3b5471f0-5272-4a24-a50e-6b5ba7cb35ea,a6bcce16-7cb3-40ec-8530-79463f44b209,2024-03-15 16:15:29.136893,444.14,IQD,Bank Transfer
09cda2a4-b3ac-4d5d-bfd1-1cf3b8d60820,f925807e-a7c7-4794-a25e-ec2606db2b45,2f827349-15cd-483d-8fba-c58b4c1fa6d2,2024-01-15 21:45:38.040003,207.34,DOP,Bank Transfer
b1aa144c-94b3-4c61-bb39-4496f3fbcebc,d9e90091-7a8f-4f4f-8392-c26305024843,8e061a3a-9955-4e21-aa1c-03e4bfc6729c,2022-12-01 06:34:23.185444,384.1,DOP,PayPal
06987fc9-77f7-48b2-8772-aea8f1f28f0a,808fcb2f-2801-4653-b6d5-38c15a1f3ace,5142dcf1-c75d-4a86-af68-bba82e930fda,2024-07-09 23:32:33.634476,367.01,CRC,Debit Card
a2693ad6-04fa-448d-9cf1-083ef5cc1fe2,4f7d05b8-6ab0-4f94-b650-884f23f8d612,f8f0cede-afa6-45f1-b517-112a6789cc11,2023-04-03 20:29:36.106497,436.77,NZD,Debit Card
a55b7b1c-e013-4d24-a0e2-f298d5be2fa8,6fcd052a-0994-4707-bcbb-23a58435b7ed,12203a49-e2db-4ff6-87e6-a9db35596e51,2025-06-01 13:21:19.862706,175.94,SBD,PayPal
bf282fb5-657a-4bb0-a814-223d0535d414,0fbd19df-7a07-438c-a72c-8e0cf6e21868,915828ab-87a9-4b3f-aa4d-c93dc1ffd01d,2024-03-07 16:21:45.889072,345.19,XPF,Debit Card
01def813-4354-441b-8c1b-3e2eb53c2372,9b1b734a-650b-4867-a766-30fde2460df5,8e061a3a-9955-4e21-aa1c-03e4bfc6729c,2022-10-10 00:49:03.361755,18.46,ILS,Debit Card
f2207e08-621e-4cfa-8817-c12524c621f7,f2672252-5a41-4368-8085-b9e8a6eb2e47,006aa92f-8ac4-49c3-a931-d456f4571544,2021-05-14 04:00:55.900492,470.43,NZD,PayPal
8b98eb2c-04ca-4b87-949c-023d4e460263,b7ddf711-7af6-4c1c-b3e5-c840bdf25d7b,94b151d8-2a7a-4457-a203-925cbcdb8b69,2021-05-09 02:40:37.041418,248.97,SGD,Bank Transfer
68761dfb-afa5-4dae-b44a-99970ac69b09,c8ea9804-f6de-4e55-a9eb-a376accfadfc,57b31530-1371-4b95-b42d-0cf380673b8c,2023-12-11 13:48:17.706618,234.97,STD,Credit Card
06c2026f-249c-4c46-8471-9352d1b98f4d,48929429-28b4-49ff-9961-cdb5ef01d282,889ff9e6-0997-4235-b3f2-b47f0cb97300,2021-11-23 10:01:12.639364,297.67,GIP,Debit Card
475f4fbd-911e-43ba-bb6d-c4984b6dcfb7,b949f1c6-1cb3-4b84-ad2b-51d690e9bd50,a6bcce16-7cb3-40ec-8530-79463f44b209,2023-09-28 23:13:45.153011,442.77,BSD,PayPal
0d877d45-dfc8-4b93-aa60-b9a58e7ec2f5,0b59f622-3da0-4095-a99f-5a1cc13e3387,27dfdf14-9720-4b56-9736-977ece01eba6,2022-04-12 16:18:08.800236,275.73,CDF,PayPal
ce52db12-360b-41b4-be99-71c266746eda,319807e7-f58a-4319-b400-657747d5459b,26a9408d-cf0a-4c95-b5c3-40823b702a25,2020-11-01 14:25:18.260271,344.75,SZL,PayPal
05cbc3ea-d52c-4022-8131-fa102c2b9ac9,20f0a93a-d0ad-4e9d-b900-089adbb7df31,efcd8544-741a-4ab4-b350-9e9f784e4c18,2023-01-27 20:06:36.179538,464.7,ZMW,PayPal
a84ddb03-5c06-47f5-8212-60087ba53914,20f0a93a-d0ad-4e9d-b900-089adbb7df31,6e8662b5-4b40-44d6-a5b0-349c591ff953,2021-07-14 18:58:34.685562,411.31,CHF,PayPal
70667b23-e5c8-4236-b871-6f2a3290723e,197aea04-3e30-4399-b1ce-e9f9e3ab051b,b702a4bd-e6e8-46b1-90b5-0caa53e509a1,2021-07-30 16:09:45.064610,159.82,MXN,Credit Card
b4d88d4f-1a4e-49ab-a3a6-956ae32861b5,3e47d55d-d077-4e01-84ef-3f054ba19a47,229c6512-02ae-44d4-af34-0f03b0db09ce,2021-02-02 14:46:49.709543,176.94,JEP,Debit Card
4a7e0b2e-84bc-4a01-b9bd-95ead2f94125,a6238288-6497-4d9e-b230-87355cbf7b1c,0a813ed0-8451-4acf-bbc7-f99d9180b82a,2024-02-06 23:41:43.224512,480.39,TVD,Credit Card
